m_id,m_reseau,m_nom,m_intro,m_special,m_addr1,m_addr2,m_cp,m_dpt,m_ville,m_pays,m_horaire,m_horaire_fin,m_tel,m_tel2,m_telprive,m_web,m_contact,m_contact2,m_mail,m_mail_prods,m_mail_mag,m_latitude,m_longitude,m_region,m_bio,m_double,m_modif,m_photo
305,0,Naturellement Paysan,"Magasin de producteurs locaux proposant produits frais et secs toute l’année.<br><br>Plus de 60 producteurs pour vous servir dont certains sont certifiés Agriculture Biologique ...<br><br>Fruits, légumes, viandes, poisson, charcuteries, fromages, œufs, produits laitiers, vins du Ventoux et du Luberon, jus de fruits, pâtes, riz, confitures, et bien d’autres spécialités locales à découvrir dans notre magasin !<br><br><br>HORAIRES<br><br>Du lundi au samedi : 9h/12h30 - 14h30/19h.",,111 Chemin des Guillaumets,-,84660,84,Maubec,France,-,0,490055908,-,0,http://www.naturellement-paysan.fr/,-,-,naturellement-paysan@orange.fr,,responsablenaturellementpaysan@orange.fr,43.8673,5.13918,21,4,0,1,1
306,0,Couleurs Paysannes,, - Fleurs Coupées - Plantes - Lavande fine - Lavandin - Argousier - Spiruline - Amandes de Provence - Agneaux et Cabris,5 Place du Terreau,-,4210,4,Manosque,France,-,0,492721496,-,0,http://www.couleurs-paysannes.fr/,-,-,,,,43.8325,5.78287,21,0,1,1,1
307,3,Le Relais Fermier,"Quatre agriculteurs Bio à l&#146;origine de ce magasin se sont unis pour mettre à votre disposition leurs productions. Ils sont situés à Ambazac (légumes et oeufs), Rilhac-Rancon (boeuf et porc) et Saint Ouen sur Gartempe (agneau et herbes aromatiques).<br>",,15 Avenue de la Libération,-,87570,87,Rilhac-Rancon,France,-,0,544202463,-,0,http://le-relais-fermier.jimdo.com/,-,-,,,relaisfermier@gmail.com,45.9025,1.31821,12,4,0,1,0
309,0,Les Fermiers du Coin,"Des producteurs issus principalement de la région nantaise vous proposent en vente directe leurs produits : viande, pain et viennoiseries, produits laitiers, fruits et légumes, épicerie, vin et des spiritueux. Vous y trouverez également un espace restauration où vous pourrez déguster des recettes élaborées à  partir des produits du magasin.<br><br>HORAIRES<br>Du mardi au vendredi : 9h30 - 19h30<br>Le samedi : 9h30 - 18h",Pain bio - Viande découpée et préparée sur place - Pruneaux mi-cuits de Saint-Germain,290 route de Vannes,-,44706,44,Orvault,France,-,0,240592641,-,0,http://nantes.lesfermiersducoin.fr/,-,-,,,contact@lesfermiersducoin.fr,47.2506,-1.61632,18,0,1,1,0
310,0,Saveurs Lochoises,"Dix producteurs locaux font marcher ce magasin et s&#146;alternent  la vente. Ils vous proposent des fruits, jus et compotes, de l&#146;agneau, de la charcuterie, des volailles, de la viande bovine, des légumes bio, des produits laitiers, des œufs, des vins, des champignons, des fromages, de la viande bovine limousine, de la farine, ...Leur offre couvre l&#146;essentiel de la gamme alimentaire. <br>Leur devise : Produits par nous, produits pour vous.<br><br>HORAIRES<br>Mercredi et jeudi : 9h30 - 13h / 15h - 19h<br>Vendredi : 9h30 - 19h sans interruption<br>Samedi : 9h30 - 18h sans interruption",,33 Route de Vauzelle,-,37600,37,Loches,France,-,0,247941132,-,0,-,-,-,,,,47.1346,0.98487,6,2,0,1,1
311,0,Brin de Campagne,Du terroir à l’assiette ...<br>Brin de Campagne est un magasin de producteurs qui se fournit directement auprès de fermes (97%) et de petites entreprises de transformation locales ...<br><br>HORAIRES<br>Du mardi au vendredi : 9h00-12h30  et  14h30-19h00<br>Le samedi :  8h30-12h30  et  13h30-17h30<br>,,66 Avenue d&#146;Ashton Under Lyne,-,52000,52,Chaumont,France,-,0,325037486,-,0,http://www.brindecampagne.com,-,-,,,brindecampagne@free.fr,48.0918,5.14275,7,0,0,1,0
312,0,La Grange Aux Saveurs De Nos Fermes,"Ce magasin collectif  vous propose les produits de 21 producteurs lozériens. Le choix en produits frais et locaux est abondant : veau de lait, viande de boeuf et d’agneau, fromages au lait de vache, brebis et chèvre, charcuteries, confitures, sirops, plantes à infusion, bières, fruits et légumes de saison ou encore sorbets, ...",,12 Place du Foirail,-,48200,48,Saint-Chely-d&#146;Apcher,France,-,0,466471618,-,0,-,-,-,,,,44.8039,3.27633,11,0,0,1,0
313,1,L&#146;Escale Fermière,Boutique paysanne en vente directe qui propose des produits locaux de saison ...,Cosmétiques au lait d&#146;ânesse - conserves fermières,6 Rue Ferdinand Fabre,-,34240,34,Lamalou-Les-Bains,France,-,0,467952218,-,0,-,-,-,,,,43.5956,3.08345,11,0,1,1,1
314,0,Escale Fermière,"Ce magasin de producteurs rassemble sous forme associative 23 producteurs locaux. On y trouve une variété de viandes (porc, bœuf, mouton, volaille, lapin), des fruits et légumes, des fromages et yaourts, des vins, des confitures, ...<br><br>HORAIRES<br>Jeudi et Vendredi : de 9h30 à 13h et de 14h30 à 19h<br>Samedi : de 9h30 à 13h",Confits - Plats cuisinés - Pineau,66 Rue François Arago,-,17200,17,Royan,France,-,0,546028240,-,0,http://www.escale-fermiere.fr/,-,-,,,escale.fermiere@gmail.com,45.6328,-0.993961,20,4,1,1,0
315,3,Les Fermiers du Haut Quercy,Ils sont 15 producteurs associés qui proposent les produits fermiers de leur exploitation ...<br><br>HORAIRES<br>Lundi : de 9h30 à 12h30 (Juillet et Août uniquement)<br>Mardi au samedi : de 9h30 à 12h45 et de 16h à 19h (ouverture à 9h les jeudis et samedis)<br>Dimanche : de 9h30 à 12h30 (Juillet et Août uniquement)<br>,Rocamadour - Foie gras de canard - Viande chevaline - Vin Paillé - Huile de noix - Crèmes glacées,Avenue Henri Barbier,-,46110,46,Vayrac,France,-,0,982617376,-,0,-,-,-,,,lesfermiersduhautquercy@bbox.fr,44.9528,1.706,14,0,0,1,0
316,0,Au Panier de Sidonie,"Une trentaine de producteurs de l’Aube et de la Marne sont réunis dans ce magasin pour vendre leurs produits, en direct de leurs exploitations. <br><br>HORAIRES<br>Mercredi, jeudi et vendredi : 9h/13h et 15h/19h<br>Samedi : 9h/18h<br>",Vin bio - Faisselles de chèvre - Escargots,9 Chemin d&#146;Origny,-,10100,10,Romilly-sur-Seine,France,-,0,325246865,-,0,-,-,-,,,,48.5046,3.74656,7,4,0,1,0
317,0,Coop Paysanne,"La Coop Paysanne est un regroupement d’une soixantaine de paysans autour de la vente directe de leur production au sein d’un magasin implanté à Cenon (arrêt tram Cenon Gare).<br>Vous pourrez y trouver : boucherie traditionnelle (viande limousine, porc noir de Cambes), produits laitiers (vache, brebis, chèvre), fruits et légumes frais, conserves de viandes, truite du Ciron, vins, jus de fruits, bières, café, thé et chocolat, miel, confitures, herbes aromatiques, gâteaux...<br><br>HORAIRES DU MAGASIN<br>Du mardi au samedi : 9h – 13h / 15h – 19h30 <br>Le dimanche : 9h – 12h30<br><br>+ D’INFOS ? www.cooppaysanne.fr<br>Retrouvez-nous sur :<br>Facebook : https://www.facebook.com/CoopPaysanne<br>Twitter : https://twitter.com/CoopPaysanne<br>Instagram : https://www.instagram.com/cooppaysanne/",Canard gras traditionnel - Fruits et légumes frais : arrivages réguliers - Viande de race limousine - Truite du Ciron,57 avenue Jean Jaurès,-,33150,33,Cenon,France,-,0,556868539,-,0,http://cooppaysanne.fr/,-,-,,,"contact@cooppaysanne.fr,sarah.bercier@cooppaysanne.fr",44.8554,-0.534824,2,4,0,1,0
318,0,"Le Luberon Paysan, La Tour d&#146;Aigues",Les producteurs de ce point de vente collectif font tous partie du territoire du Parc Régional Naturel du Luberon ...,,176 Boulevard Saint-Roch,-,84240,84,La Tour-d&#146;Aigues,France,-,0,490073493,-,0,http://www.luberonpaysan.fr/,-,-,,,luberonpaysan@gmail.com,43.7221,5.54462,21,0,0,1,0
319,0,La Charrette,"Une cinquantaine de producteurs dont plus de la moitié sont certifiés Bio, vous proposent leurs produits en vente directe.<br>Ouvert mercredi, jeudi, samedi : de 8h30 à 13h00 <br>Mardi et vendredi : de 8h30 à 12h30 et de 14h30 à 19h00."," - Vins, Clairette, Bière - Viandes, Volailles, 
Fromages, 
Fruits, Légumes,
Epicerie,
Condiments - Tisanes",Place du Champ de Mars,-,26400,26,Crest,France,-,0,427689221,-,0,-,Claire Lefranc,-,,,lacharrettecrest@gmail.com,44.7249,5.0216,22,4,1,1,0
320,0,Sacrés Fermiers,"20 fermes situées à moins de 80km de Reims s’engagent à créer, gérer et animer leur propre magasin.<br><br>Leur engagement : cultiver, élever, produire et vendre dans le respect de l’Homme et de notre territoire et en toute transparence.<br><br><br>HORAIRES<br>Du Mercredi au Samedi : 9h00 à 19h00",,7 Rue des Didris,-,51420,51,Cernay-lès-Reims,France,-,0,352620377,-,0,http://www.sacres-fermiers.fr/,-,-,,,,49.2744,4.08643,7,4,0,1,1
321,0,La Ferme des Violettes,"Les 5 familles co-fondatrices de la Ferme des Violettes vous proposent leurs productions de viande bovine, porcs, canards gras et produits laitiers. Pour compléter leur offre ils ont intégré d’autres producteurs à leur structure et sont ainsi en mesure d’offrir une large gamme de produits. Des fruits et légumes de saison, volailles, agneau, fromages, alcools et vins régionaux, produits d’épicerie fine, conserves de produits locaux, jusqu’aux poissons transformés.<br><br>HORAIRES<br>Lundi:  9h30 - 13h00 | 15h00 - 19h30<br>Mardi : 9h30 - 13h00 | 15h00 - 19h30 <br>Mercredi : 9h30 - 13h00 | 14h00 - 19h30<br>Jeudi : 9h30 - 13h00 | 15h00 - 19h30 <br>Vendredi : 9h30 - 19h30<br>Samedi : 9h00 - 19h30<br>Dimanche : 9h00 -13h00<br>",,4 Chemin de la Violette,-,31240,31,L&#146;Union,France,-,0,534274783,-,0,http://www.lafermedesviolettes.fr/,-,-,,,,43.6602,1.46991,14,4,0,1,1
322,0,Le Campagn&#146;Art,Ce collectif de petits producteurs et d’artisans a ouvert cette boutique pour vendre directement le fruit de leur travail aux consommateurs. <br>Le Bio est largement représenté.<br><br>HORAIRES<br>Du lundi au samedi : 9h30 à 12h30,Poteries - Huile d&#146;olive - Nectars de fruits - Fromages de chèvre bio,12 Rue de la Forge,-,11120,11,Bize-Minervois,France,-,0,782544969,-,0,http://lecampagnart.fr/,-,-,,,,43.3181,2.87182,11,4,0,1,0
323,,Comptoir Paysans d&#146;Oc,"Eleveur, maraicher, volailler, fromager ... sont présents à tour de rôle en magasin pour vous faire découvrir leurs productions.<br><br>HORAIRES<br>Du lundi au vendredi : 9h30-13h / 14h30-19h<br>Le samedi : 9h30-19h",Fuyus - Petit épautre - Glaces au lait de brebis - Kiwis bio,Rue de Montels l&#146;Eglise,-,34970,34,Lattes,France,-,0,467557579,-,0,www.comptoir-paysans-doc.fr,-,-,,,,43.5804,3.88098,11,4,0,1,0
324,0,Le Local,"le Local accueille une production normande très variée et se veut aussi être un lieu convivial et animé. On y vient pour acheter des produits locaux, pour boire un café et déguster sur place les gourmandises que la pâtissière cuisine et cuit sous vos yeux ...<br><br>HORAIRES<br>Du mardi au Samedi : 9h30 - 19h30",Cosmétiques au lait d&#146;ânesse - Pâtisseries - Gelée de cidre - Calvados,565 rue Herbeuse,-,76230,76,Bois-Guillaume,France,-,0,235590563,-,0,http://lelocal-rouen.fr/,-,-,,,,49.4634,1.12379,17,0,1,1,0
325,0,Le Local,"Ils sont neuf producteurs associés à avoir participé à la création du magasin. Ils ont aussi intégré les produits de 18 autres producteurs des alentours, qui les déposent dans leur local de 70 m ², afin d’étoffer leur gamme et couvrir plus de besoins. <br><br>HORAIRES<br>Mardi : 15h-19h<br>Mercredi : 15h-19h<br>Vendredi : 15h-19h<br>Samedi : 9h-12h30",,9 Place Saint-Jean,-,63600,63,Ambert,France,-,0,09 82 55 30 03,-,0,http://lelocalambert.wixsite.com/ambert,-,-,,,,45.551,3.74057,3,0,1,1,0
326,0,Keribio,"Keribio est un magasin de producteurs, géré par une association regroupant des producteurs et des consommateurs, ""du Bio à Plab&#146;"". On y trouve des produits issus de l&#146;agriculture biologique, produits dans la région : légumes, pommes, bière, tisanes, yaourts, fromages, jus de pommes et cidres, confitures, pain, et viande occasionnellement.<br><br>Les producteurs et les bénévoles de l&#146;association se relayent à chaque ouverture pour tenir le magasin, servir le café, discuter et renseigner. Le magasin est ouvert le mercredi de 16h à 19h, et le samedi de 9h30 à 12h30.",,Kerilleau,-,29860,29,Plabennec,France,-,0,06 71 28 84 52,-,0,http://facebook.com/keribio,-,-,,,,48.5088,-4.40148,5,4,0,1,0
327,0,Ma Coop,"Dans cette ancienne cave vinicole entièrement rénovée, une cinquantaine d&#146;agriculteurs du Grésivaudan vous proposent leurs produits.<br>Leur devise : produit ici, par nous, pour vous !<br><br>HORAIRES<br>Du mardi au samedi : de 9h à 12h30 et de 15h à 19h",,661 route de Chamberry,-,38330,38,Saint-Ismier,France,-,0,980947808,-,0,http://www.ma-coop.fr/,-,-,,,,45.2428,5.82543,22,0,0,1,1
329,0,Le Panier Gapençais,,,78 avenue de Provence,-,5000,5,Gap,France,-,0,-,-,0,-,-,-,,,,44.537,6.05256,21,0,2,1,0
330,0,Couleurs Paysannes Venelles,Nous vous accueillons dans notre nouveau magasin de Venelles. Nous sommes aujourd’hui plus de 60 producteurs à vous proposer une large gamme de produits régionaux en provenance directe de nos exploitations.<br><br>NOS HORAIRES<br>Du lundi au samedi : de 9h à 19h,,35 Avenue de la Grande Bégude,-,13770,13,Venelles,France,-,0,442204124,-,0,http://www.couleurs-paysannes.fr,-,-,,,bonjourvenelles@couleurs-paysannes.fr,43.5889,5.47599,21,0,1,1,0
331,0,Le Pré d&#146;à Côté," Près de 30 producteurs de la Corrèze, de la Dordogne et du Lot se sont réunis pour faire de la vente directe de produits sains et de qualité, avoir un échange avec les consommateurs, expliquer leurs méthodes de production.<br><br>Vous y trouverez : Pomme, poire, fraise, fruits rouges, kiwi, melon, légumes variés, légumes bio, pomme de terre, ail, oignon, échalote, boeuf, veau, agneau, porc, poule, pintade, chapon, canard, pigeon, caille, poissons, fromages de vache, fromages de chèvre, vin paillé, vin de noix, vin de Cahors, champagne (seul producteur non localisé dans les départements cités), bière artisanale, farine, pain, noix, chocolat, confitures, gâteaux, glaces, oeuf de plein air…<br><br>Retrouvez nous sur Facebook : www.facebook.com/lepredacote<br><br>HORAIRES<br>Mardi, mercredi et jeudi : 09:30 - 12:30 et 15:00 - 19:00<br>Vendredi et Samedi : 09:30 - 19:00 sans interruption<br>",,Impasse de la Sarretie,-,19100,19,Brive-la-Gaillarde,France,-,0,555224324,-,0,http://www.lepredacote.fr/,-,-,,,info@lepredacote.fr,45.1476,1.48793,12,4,0,1,0
332,0,Ferm&#146;envie,Quatre agriculteurs fondateurs et leurs enfants accueillent dans leurs magasins Ferm’envie à Serres-Castet et Bizanos d’autres producteurs de la région de Pau pour mettre à votre disposition une large gamme de produits fermiers. <br><br>HORAIRES<br>Du mardi au samedi : 9h à 19h,,3 rue Robert Agest,-,64320,64,Bizanos,France,-,0,559623811,-,0,www.fermenvie.com,-,-,,,fermenviebizanos@orange.fr,43.3038,-0.319789,14,0,0,1,0
333,0,Montagnes Paysannes,"Magasin paysan de produits locaux : légumes, fromages, miels, pains, oeufs, viande, olives, confitures, vin, bières et artisanat.<br>",,2 rue Alexandre Barety,-,6260,6,Puget-Théniers,France,-,0,770268157,-,0,https://www.facebook.com/montagnespaysannes/,-,-,,,collectif.gedar@gmail.com,43.9528,6.8847,21,4,0,1,0
334,0,Vers le Pays Vert,Boutique paysanne Bio et locale.<br><br>Tous les producteurs sont certifiés en Agriculture Biologique.<br><br>HORAIRES<br>Mardi et vendredi : 15h30 à 19h30<br>Samedi : 9h à 13h,,6 rue de la Résistance,-,29510,29,Briec,France,-,0,695687532,-,0,www.vers-le-pays-vert.fr,-,-,,lafourmobile@yahoo.fr,verslepaysvert@gmail.com,48.1018,-3.99854,5,4,0,1,0
336,0,Multiferm,"Ouvert depuis Mars 2007 ce projet collectif de vente directe de produits de la ferme a été créé par 14 producteurs associés. Il propose de nombreuses viandes (porc, boeuf, agneau, volaille, veau, charcuteries maison, grand choix de barbecues) et légumes.<br><br>HORAIRES<br>Du mardi au vendredi : 9h-12h30 et 14h-19h<br>Samedi : 9h-18h",Boeuf charolais - Fromage d&#146;Epoisses - Jambon persillé,Rue de Bellefond,-,21380,21,Asnières-lès-Dijon,France,-,0,380239718,-,0,-,-,-,,,,47.3831,5.0515,4,0,0,1,0
337,0,Le Cellier des Montagnes,"Ce point de vente collectif a été créé en 1987 à l&#146;initiative de 6 producteurs de la vallée. Il propose des produits fermiers locaux vendus en circuit direct du producteur au consommateur. Ils sont en grande majorité certifiés AB (Agriculture Biologique), Nature & Progrès, 100 % sans OGM.<br><br>",Viandes de porc et de volaille plein-air - Fromages de vache et de chèvre - Glaces - Truites - Rayon traiteur,4 rue de l&#146;Europe,-,68650,68,Lapoutroie,France,-,0,389472360,-,0,www.lecellierdesmontagnes.fr,Gaspard Schmitt,-,,,lecellierdesmontagnes@gmail.com,48.1464,7.1869,1,4,0,1,0
338,0,La Salorge de Terroirs 44,Ce magasin de producteurs fermiers et bio est ouvert depuis l&#146;été 2016. Il a été créé à l&#146;initiative de 7 producteurs locaux.,Miel de la Presqu&#146;île de Guérande - Pain cuit au feu de bois,Route de Pen Bron Lergat,-,44420,44,La Turballe,France,-,0,684009779,-,0,-,Krista Quik,-,,,lasalorge44@gmail.com,47.3302,-2.48466,18,4,0,1,0
339,0,La Compagnie Fermière,"Deuxième magasin du même nom qui a ouvert ses portes à la rentrée 2016 à Mérignac entre la sortie 10 et 11 de la rocade.<br>Vous y trouverez tout ce qu&#146;il vous faut pour composer vos menus de la semaine, de l&#146;apéro au dessert. Fruits, Légumes, Jus de fruits, Boucherie traditionnelle, Fromages, Conserves,Pâtes, oeufs et produits laitiers, Truite, Canards gras, Volailles, Tartes, Vins et alcools.",,10 avenue Jean Perrin,-,33700,33,Mérignac,France,-,0,556461189,-,0,www.lacompagniefermiere.fr,-,-,,,ablanquet@lacompagniefermiere.fr,44.8386,-0.669727,2,0,0,1,0
340,0,"Courgette, Cocotte et Cie","Le magasin de producteurs est situé au rez-de-chaussée des Ateliers, l’espace dédié à l’économie sociale et solidaire. <br>Une trentaine d’agriculteurs et d’artisans locaux y vendent leurs produits. Beaucoup de bio et des productions issues de petites structures dans le Tarn. <br>On y trouve des volailles, œufs, viande de porc et charcuterie, légumes, fruits, fromages, yaourts, pains, biscuits, vins, vinaigre, jus de raisin, canard, miel,chocolat, farines, truites, ail rose, viande bovine, agneau ...<br><br>https://www.facebook.com/magasinproducteurscastres/<br><br>LES HORAIRES <br>Mardi : 9h30/19h00<br>Vendredi : 9h30/19h00<br>Samedi : 9h30/18h30",,22 rue Merigonde,-,81100,81,Castres,France,-,0,-,-,0,https://www.facebook.com/magasinproducteurscastres/,Caroline NASS,-,,m.vivant71@gmail.com,courgettecocotteetcie@gmail.com,43.6021,2.25373,14,4,0,1,0
341,0,L&#146;Escale Paysanne,"Magasin de producteurs locaux dont la moitié sont certifiés en agriculture biologique. <br>On y trouve un très grand choix de produits provenant d’Ardèche. <br><br>Des fruits et légumes de saison, frais et en conserves, <br>Des olives, noix, amandes, champignons. <br>Les viandes de porc, agneau, canard, veau, autruche, boeuf, poulet, escargots, lapin, oeufs.<br>Du pain bio au levain cuit au feu de bois.<br>Des produits laitiers de brebis, vache, chèvre. <br>De nombreuses huiles comme l’huile d’olive, de tournesol, de colza, de noix, de cameline.<br>Du sel de Guérande, des aromates.<br>Des jus de fruits et des sirops.<br>Des vins, de la bière, des alcools.<br>Confitures de fruits, de châtaignes.<br>Farine de châtaignes, petit épeautre<br>Miel, gelée royale, huiles essentielles et hydrolats.<br>Chocolat, café, biscuits et gâteaux.<br><br>HORAIRES : <br>Mercredi, vendredi et samedi : 8h30 à 18h30","Vous êtes en lien direct avec les producteurs, ils vous répondent sur leurs pratiques et savoir-faire, en toute transparence.",4 Route Beauchastel,-,7800,7,La Voulte-sur-Rhône,France,-,0,-,-,0,https://lescalepaysanne.jimdo.com/,Annick,-,,,lescalepaysanne@gmail.com,44.8158,4.7932,3,4,0,1,0
342,3,Le Panier de La Carbonnière,"""Nos Valeurs sont vos Saveurs""....<br>Voilà comment nous pourrions résumer notre action, nous, Producteurs Fermiers Normands, au sein de notre magasin collectif de vente directe.<br>Rejoignez-nous et devenez Consomm’acteur (rice)!<br>Nous vous accueillons du mardi au samedi de 10h à 19h et le lundi de 14h à 19h", - Cosmétiques au lait d&#146;ânesse - Lessives écologiques - Mozzarella au lait de bufflonne - Cidre de glace - Soupes,"131, rue de l&#146;Ems",-,76360,76,Barentin,France,-,0,232190023,-,0,-,Olivier Ancel,Angélique Gauffre,,,paniercarbonniere@outlook.fr,49.5311,0.964213,17,4,0,1,1
343,0,L&#146;Atout Fermier,Ce magasin de producteurs fondés par 5 associés regroupe une vingtaine de producteurs régionaux.<br><br>HORAIRES<br>Mardi au vendredi : 9h30-12h30 et 16h-19h<br>Samedi : 9h30-19h,Savons au lait d&#146;ânesse - Fromages au lait de vache - Porc noir Gascon - glace de la ferme - produits de qualité,Zone Escales,-,40500,40,Saint-Sever,France,-,0,558063537,-,0,http://latoutfermier.fr,TAUZIN Marie-Claude,-,tauzin.nano@orange.fr,,contact@latoutfermier.fr,43.7488,-0.560477,2,0,0,1,0
344,0,Pré Délissieu,"Un magasin paysan, proposant uniquement des produits de saison issus des fermes de la région lyonnaise.<br><br>HORAIRES<br>Mercredi, Jeudi, vendredi et samedi : 9h-19h<br>",Fromages de vache et de chèvre Bio - Bières Bio Monts d&#146;Or - Lapins - Noix caramélisées et huile de noix,30 Route de Marcilly,-,69380,69,Lissieu,France,-,0,474716330,-,0,http://www.predelissieu.fr/,Adrien BOUNEAU,-,,,contact@predelissieu.fr,45.8707,4.74449,3,4,0,1,0
345,0,La Ferme des Producteurs Ré-Unis,"Magasin situé sur l’île de Ré qui regroupe une trentaine de producteurs dont les exploitations se situent sur l’île de Ré ou dans un rayon de 100 km environ par rapport au point de vente.<br>Ils proposent une large gamme de produits locaux et de saison : légumes de saison, viandes de bœuf, veau, agneau, porc, volailles maigres et grasses, œufs, produits laitiers à base de lait de vaches et de chèvres, fruits, lentilles, farines, pâtes, miel, gâteaux sucrés, salicornes, sel de l&#146;île de Ré, huîtres, noix et noisettes, sirops et plantes aromatiques, fruits, fleurs coupées, conserves, plats cuisinés, jus, vins, bières, Pastis artisanal de l&#146;île de Ré…<br>Les producteurs viennent participer à tour de rôle à la vente afin de vous apporter le meilleur conseil sur leurs produits.<br><br>HORAIRES HIVER<br>Novembre-Décembre-Janvier-Février-Mars<br>Vendredi : 9h-13h et 15h-19h<br>Samedi :9h-13h<br><br>HORAIRES MI-SAISON<br>Avril-Mai-Juin et Septembre-Octobre<br>Jeudi : 9h-13h<br>Vendredi : 9h-13h et 15h-19h<br>Samedi : 9h-13h<br><br>HORAIRES ETE<br>Juillet-Août<br>Tous les matins du lundi au samedi : 9h-13h<br>Vendredi après-midi : 15h-19h<br>",Huîtres - Pastis artisanal de l&#146;île de Ré - Sel de l&#146;île de Ré - Salicornes - Pomme de terre AOC - Agneau,Chemin des Guignardes,-,17580,17,Le Bois-Plage-en-Ré,France,-,0,545693045,-,0,http://www.lafermedesproducteursreunis.com/,SEBASTIEN FUMERON,-,,,lafermedesproducteursreunis@gmail.com,46.1816,-1.382,20,0,0,1,1
346,0,La Ravoire Paysanne,HORAIRES<br><br>Du mercredi du Vendredi : 9h/12h30 et 15h/19h<br>Le samedi : 9h/12h30 et 15h/18h,,31 rue Léon Costa de Beauregard,-,73490,73,La Ravoire,France,-,0,479604499,-,0,http://www.laravoirepaysanne.fr/,-,-,,"patevrard73@hotmail.com,david.judicq38@orange.fr,de-la-grand-maison@orange.fr,etienne.manzoni@9online.fr,romain.villani@gmail.com,sylvie38s.moisan@orange.fr,c.earl.prairie.verrin@sfr.fr,bouquet.nathalie@hotmail.fr,gilles.cicero@orange.fr,delicesdesferices@hotmail.fr,rinch73@hotmail.fr,marc.verollet@wanadoo.fr",magasin@laravoirepaysanne.fr,45.563,5.96133,22,4,0,1,0
347,0,Le Magasin,"Ce magasin de producteurs est né de l&#146;initiative de l&#146;association AGACI qui œuvre dans l’insertion par l’activité économique (IAE) sur le secteur de Remiremont et ses vallées. L&#146;objectif de l&#146;association était de créer un magasin de producteurs solidaire et participatif :<br><br>Ø  Magasin de producteur : un magasin proposant des produits de producteurs locaux et répondant à des critères de qualité. Ce magasin est co-animé par les producteurs et le personnel du chantier (présence obligatoire d’un producteur, minimum, et de 2 salariés de AGACI en tout temps).<br><br>Ø  Participatif : le projet inclut depuis le début du processus de création plusieurs acteurs essentiels (l’association, les salariés du chantier, les producteurs, des consommateurs).<br><br>Vous pourrez y trouver de nombreux produits locaux : des fromages, légumes BIO, viande, charcuterie, boissons, miel, pain, lait, confiture, champignon, fruits, oeufs, spiritueux, vins, bière, eau de vie, munster, glace, chapon, huître, foie gras, panier garni, farine, pâtes, huile, vinaigre, infusions, herbes, sirops, jus de fruit, ...<br><br>HORAIRES<br><br>Mercredi, Jeudi, Vendredi  : 10h-19h<br>Samedi : 10h-18H",,28 rue de la Joncherie,-,88200,88,Remiremont,France,-,0,329234496,-,0,-,-,-,,,magasin.producteurs@gmail.com,48.0189,6.59376,13,4,0,1,0
348,0,Aux Goûts de la Ferme,10 producteurs du Calaisis se sont associés pour créer ce point de vente collectif.<br><br>HORAIRES<br><br>Mercredi : 15h/19h<br>Jeudi et vendredi : 9h/12h30 et 15h/19h<br>Samedi : 9h/18h<br>,,1380 Route de Saint-Omer,-,62100,62,Calais,France,-,0,321826835,-,0,-,-,-,,,,50.9309,1.89296,15,0,0,1,0
349,3,Super Fermier,"Premier point de vente collectif de producteurs meusiens ! <br>Magasin de vente de produits locaux, 100 % en direct des fermes. 600 produits proposés par 23 producteurs lorrains (22 fermiers mosellans et une productrice de Meurthe-et-Moselle).",,2 rue des Brielles,-,55000,55,Bar-Le-Duc,France,-,0,329459601,-,0,-,-,-,,,,48.7587,5.19111,13,4,0,1,0
350,0,Bon Poids et Compagnie,"Située en plein centre de Périgueux, cette boutique propose les produits d&#146;une quarantaine de producteurs.<br><br>HORAIRES<br>Du lundi au samedi : 8h/19h<br>Le dimanche : 9h30/13h",,19 rue du Président Wilson,-,24000,24,Périgueux,France,-,0,553078845,-,0,-,-,-,,,,45.184,0.716504,2,0,0,1,0
351,0,La maison du Terroir,"En direct du producteur au consommateur, cette boutique du Gard propose des viandes, poissons, charcuteries, miels, vins, légumes et fruits, pois chiche, fromages, pains, pâtés, huiles et olives, sel de Camargue, confitures, chocolats, biscuits, produits cosmétiques, poteries...<br><br>Tous leurs produits sont issus d&#146;une agriculture raisonnée ou biologique. Ils proposent également la vente de paniers garnis à personnaliser sur place.<br><br>HORAIRES<br>Lundi : 9h/12h30<br>Mardi : 9h/12h30 et 15h/19h<br>Mercredi : 9h/12h30 et 15h/19h<br>Jeudi : 9h/12h30<br>Vendredi : 9h/12h30 et 15h/19h<br>Samedi : 9h/12h30 et 15h/19h<br>Dimanche : 9h/12h30",,5 place de Verre,-,30260,30,Quissac,France,-,0,466775240,-,0,-,-,-,,,maisonduterroir@wanadoo.fr,43.9095,4.00087,11,4,0,1,0
352,0,Pays&#146;en Direct,"72 producteurs fermiers ont ouvert en décembre 2016 leur magasin de vente directe. Tous et toutes sont «producteurs fermiers, produisent et transforment eux-même leurs productions, et pratiquent une agriculture durable. Les deux tiers sont engagés dans l’agriculture biologique».<br><br>HORAIRES<br>Du mardi au samedi : 10h/19h",,408 avenue de Décazeville,-,12000,12,Rodez,France,-,0,565671865,-,0,-,-,-,,,,44.3685,2.54954,14,4,0,1,0
